Gene,baseMean,log2FoldChange,pvalue,padj
HOXA11AS|221883,23.68617039,6.28774217,1.3594087197503E-07,9.47655756966515E-07
FOXD3|27022,69.75670053,6.287034616,6.5548132106874E-10,7.41994084629984E-09
HOXB6|3216,42.54303229,6.272118259,2.15289094293846E-07,1.42901284922023E-06
HOXB2|3212,364.7367129,6.22329189,2.74185620233693E-13,5.80545162314786E-12
CA9|768,842.2695036,6.154579145,4.15346372522601E-13,8.50490040296013E-12
KIAA0101|9768,615.8647707,6.140558283,4.01434292037048E-37,2.21236173117218E-34
NBLA00301|79804,19.83465015,6.137200195,6.27956850641574E-06,3.04753569216093E-05
BUB1|699,786.1889303,6.122882742,1.29757847898812E-47,2.08574927343349E-44
PRDM13|59336,30.21392415,6.117315832,2.71650973323422E-05,0.000113910339661641
CENPA|1058,268.9797672,6.116517462,3.05080074415907E-33,1.13167106834778E-30
BIRC5|332,1121.358581,6.08880802,1.7858027188185E-34,8.40154844958296E-32
EBF2|64641,12.35222323,6.081296239,2.07177723053889E-05,8.93616077814507E-05
CCDC140|151278,7.566872187,6.0708443,0.000148643243978614,0.000524932173764826
MEOX2|4223,1264.549503,6.021499483,6.08036000590267E-16,2.04327637898705E-14
HOXB13|10481,147.5231087,5.988236516,9.04959157553839E-07,5.26092742316335E-06
GALNT5|11227,90.32195989,5.9836163,2.67495319868941E-09,2.66652052969096E-08
SPINK8|646424,51.80430552,5.972420074,1.41423810891863E-11,2.20527395981661E-10
ASF1B|55723,854.8435884,5.952193044,1.45043838721934E-42,1.47250031847757E-39
SGOL1|151648,168.6158869,5.939056718,2.10559630595596E-24,2.62031271906997E-22
LHX9|56956,92.43436914,5.929732201,4.63643451487788E-10,5.41029554491709E-09
LOC285548|285548,6.299844073,5.92833426,6.16153885569131E-05,0.000238033092304085
GPR82|27197,94.7385122,5.920721285,1.27864212101014E-16,4.90332562070867E-15
COL3A1|1281,13546.52581,5.89791989,9.44205470179245E-13,1.81764264613647E-11
TREML3|340206,17.85113488,5.893972985,2.11330892819903E-07,1.40758342251489E-06
CHI3L1|1116,157831.5633,5.893640725,8.65160887203804E-13,1.67551087884279E-11
WDR38|401551,102.424629,5.858032278,2.10301303375174E-07,1.40120961685794E-06
FAM111B|374393,383.4827674,5.804436651,6.53652941309898E-28,1.3328689706458E-25
C9orf171|389799,122.6283753,5.787610479,1.04012017641007E-11,1.66083427837531E-10
C4orf6|10141,15.71595387,5.77415643,3.34610688299239E-07,2.12802689304452E-06
MFAP2|4237,336.8248636,5.772583668,2.1383530824052E-13,4.64489781604886E-12
CEP55|55165,313.2413775,5.766490245,8.97019757693194E-39,6.92104564245761E-36
RHBG|57127,6.227261314,5.761742366,0.024871082021582,0.0495239290920095
KIFC1|3833,871.301192,5.752861012,1.84201550122435E-34,8.45967547693251E-32
CDCA2|157313,244.0102959,5.736539629,4.50397956664455E-28,9.65302909566742E-26
MKI67|4288,1708.03504,5.732878512,6.65969707273701E-29,1.58591230661758E-26
KIF4A|24137,831.2628426,5.724592878,2.13612016891578E-43,2.42374246695392E-40
TGM5|9333,50.96671313,5.719562841,6.72045962604323E-08,5.02835320895065E-07
CDC25C|995,197.7360384,5.719084432,1.49695303633977E-24,1.92498180786386E-22
ABCC3|8714,2509.618818,5.681939462,1.67988769058565E-16,6.3287800124427E-15
NUSAP1|51203,1949.634176,5.669063416,8.18733586340678E-45,1.05283680979502E-41
TTK|7272,413.8595586,5.664644259,9.47636878294916E-29,2.20228527053381E-26
IGFBP2|3485,19014.95678,5.661502477,1.38061803616654E-28,3.13302838819015E-26
IL1R2|7850,96.72131253,5.631446291,7.00479269047524E-10,7.87386050154877E-09
E2F2|1870,326.9838824,5.630167827,1.67081007009932E-24,2.13432155245999E-22
IBSP|3381,632.2445994,5.626301146,3.56516510551274E-11,5.15892496025771E-10
KIF14|9928,277.0587707,5.599710413,2.2639943957712E-28,4.96252135227621E-26
CENPK|64105,347.1991739,5.587838097,2.24626694380534E-33,8.81515091977016E-31
IRX5|10265,101.2121901,5.565097028,2.14369917053621E-13,4.6512725872298E-12
ESCO2|157570,293.3366635,5.556934383,1.02274812558904E-27,2.01303965249868E-25
AGXT|189,4.322287071,5.545371365,0.00205361564023231,0.00551471419802882
IRX1|79192,418.5111326,5.545213964,9.30981589805457E-07,5.39432378664988E-06
IGF2BP1|10642,11.80799191,5.537968263,0.000618944699843769,0.00188607019198838
TMSB15A|11013,477.1058623,5.520955878,5.50869662372733E-10,6.33993133502843E-09
METTL7B|196410,5360.02837,5.504740579,9.83142675598773E-18,4.48317708501767E-16
GTSE1|51512,540.4214465,5.460454915,2.06402625410569E-32,6.98473726586748E-30
IGF2BP3|10643,839.4388138,5.433513919,2.86315467838807E-23,3.10266239277682E-21
TERT|7015,23.67879715,5.396318338,2.72386958924151E-06,1.43947179470903E-05
KIF2C|11004,914.9663378,5.394908651,3.61331649916762E-37,2.06396246448721E-34
UBD|10537,400.7413896,5.380832016,4.24160776162465E-12,7.26610764777779E-11
APOBEC3B|9582,147.2916975,5.367767118,2.44927885859897E-20,1.66940423687334E-18
PAX3|5077,117.4372905,5.33940275,2.48729022464139E-07,1.62855876249517E-06
MAGEC2|51438,1.73161719,5.3328022,0.0951787875784797,0.157298136215436
SRPX2|27286,1266.621708,5.322551426,8.17206310691783E-17,3.27904379822776E-15
OSR2|116039,72.38413527,5.310948269,5.63451701276494E-11,7.8529045274005E-10
C7orf57|136288,190.0931116,5.3055088,7.41573469517922E-08,5.47634404805942E-07
CXorf64|100130613,35.25229969,5.281355795,3.21821261752257E-08,2.58268819947053E-07
FLJ45983|399717,3.85436141,5.257582752,0.00296311628717964,0.00760856630237061
DEFA1B|728358,35.39897944,5.248092849,0.000162056444895401,0.000566287457533946
IL2RA|3559,129.2464972,5.245452259,3.0937785446373E-07,1.98390606208474E-06
MCM10|55388,265.1295512,5.243623319,1.59820794196436E-22,1.54139164962753E-20
NNMT|4837,4096.38418,5.236668541,1.13722718264014E-12,2.1584051224836E-11
CHRNA1|1134,434.0191663,5.229629118,3.40786189691732E-07,2.1623107937381E-06
TREM1|54210,454.3726605,5.220933696,6.54847605824925E-12,1.08423652092335E-10
MIA|8190,68.38526803,5.207748797,1.1031178867895E-07,7.83433023500835E-07
BUB1B|701,562.2751564,5.189981071,1.62892927508393E-32,5.61078871198107E-30
CASC5|57082,237.8671466,5.168917711,1.01419076132978E-22,1.01889195808802E-20
KIF18A|81930,239.3514592,5.16883508,1.43841196296347E-29,3.67533269022335E-27
E2F7|144455,324.9664506,5.160587209,8.73744413314282E-27,1.53215054440174E-24
NOX4|50507,276.9139119,5.146396032,5.40342548827173E-27,1.00217956003147E-24
SKA1|220134,281.2117607,5.138872543,7.74876566172424E-28,1.54088598813401E-25
MEOX1|4222,2.304006825,5.124111662,0.186314225809513,0.276835650334632
PKMYT1|9088,474.020478,5.099936729,4.94141611867804E-28,1.04741731333166E-25
HIST1H3I|8354,2.27845704,5.081782435,0.00992504497681921,0.0222575005495231
DLK1|8788,129.0543662,5.057465953,0.00278390949389811,0.00720402873997863
RNASE10|338879,3.324334292,5.052030279,1.90898053981502E-05,8.28585185249592E-05
FOXM1|2305,2374.232257,5.023007463,1.51695020459233E-34,7.31511312409539E-32
MLF1IP|79682,957.8773365,4.997341158,1.11166702479456E-33,4.66150983505703E-31
CYP27B1|1594,204.0252388,4.994119325,6.18769161830897E-07,3.711268147561E-06
EGFR|1956,20956.64741,4.98820142,1.92671270729406E-09,1.97577678952659E-08
HIST1H1B|3009,9.323695662,4.977608486,0.000262726361137861,0.000870893414674035
WBSCR28|135886,3.788155356,4.974620437,0.00238233912899973,0.00629319904947629
GSX1|219409,56.24830995,4.967974672,2.32016773666922E-07,1.52843111107222E-06
ESPL1|9700,408.4669039,4.940888419,1.7183499854719E-27,3.28170820492747E-25
ASPM|259266,554.8076156,4.924798291,2.04763875475531E-24,2.56473402210878E-22
DTL|51514,636.7143629,4.923675918,2.55953545485565E-28,5.54728981895625E-26
SPOCD1|90853,3711.520727,4.917943985,5.94682494367294E-13,1.18219704462526E-11
CDK1|983,1176.730945,4.908478444,3.25080472499877E-32,1.0811167644914E-29
OIP5|11339,195.2458256,4.888500262,4.72380375655479E-24,5.76692725697376E-22
C5orf46|389336,6.288630181,4.882755237,0.00391272005028469,0.00974970379149222
HP|3240,752.870852,4.877692536,1.33528075397339E-07,9.32858763614371E-07
CD70|970,53.45047249,4.86721407,5.39391914279821E-06,2.66193187570195E-05
CLEC12A|160364,58.1597683,4.832880302,3.58677686234612E-09,3.48540750114832E-08
EZH2|2146,1164.087956,4.827399022,1.49072653642438E-37,1.02695086289607E-34
DEC1|50514,3.398962567,4.822382931,0.000418752585560051,0.00132545431947289
HOXC4|3221,212.7029481,4.820828657,1.95342633528947E-26,3.16635635137803E-24
SPC25|57405,361.0241755,4.818731656,2.14741307101104E-25,3.06825560938755E-23
NUF2|83540,538.3975363,4.810603124,7.42936580910473E-27,1.32689849159094E-24
HMMR|3161,387.6945159,4.80996042,7.32902068870884E-25,9.88597762688845E-23
SLAMF9|89886,46.14544651,4.808951682,4.31965287623766E-07,2.68001879478122E-06
IQGAP2|10788,1000.438132,4.802667399,6.1315975616225E-33,2.2315544408705E-30
C17orf93|360205,25.00056169,4.796358378,0.000232111114332628,0.000780950860694585
EXOC3L2|90332,72.24600672,4.782449186,8.23449651600758E-13,1.60764375806954E-11
COL4A1|1282,16342.44075,4.769636748,1.71326468554621E-26,2.82454380508554E-24
RAB42|115273,138.3607327,4.753189623,1.29393612107857E-22,1.26694080403475E-20
CSTA|1475,122.166552,4.736581058,2.77970821891924E-15,8.35168097114224E-14
DNAH8|1769,1.445159192,4.712560799,0.0787024426429366,0.133764333081294
GPX8|493869,768.8922029,4.695340597,1.12084765187908E-18,5.84325144786365E-17
HMGA2|8091,107.1025272,4.69370132,1.04010315284162E-05,4.78934106353831E-05
F2R|2149,3958.109912,4.679724181,3.4160605376633E-37,2.05913724096836E-34
MYBPH|4608,168.725355,4.679160311,6.16530854507482E-07,3.6989933600606E-06
TGFBI|7045,8660.60818,4.673524296,9.53265473150513E-17,3.77371314324716E-15
CYP19A1|1588,155.9675732,4.66632883,8.94043384200485E-14,2.06035876198843E-12
TEKT1|83659,109.6578502,4.664615545,1.46950155522614E-05,6.55473145352102E-05
LRRC15|131578,50.64178707,4.657042597,3.84688975989932E-05,0.000155757638197363
COL1A1|1277,13803.0541,4.653934998,2.54356741573333E-08,2.09312593353584E-07
ORC1L|4998,245.688021,4.645429798,8.90656756590838E-26,1.31144108228097E-23
ABCA13|154664,107.0559677,4.628935039,2.4061789527958E-07,1.57955132442985E-06
FCGR2B|2213,603.8225523,4.624607478,8.58944473740778E-11,1.157804329419E-09
KIF23|9493,549.6625833,4.615274262,5.35058450946666E-30,1.45362569863525E-27
NLRP11|204801,17.38543727,4.605030724,0.000232184653650311,0.00078106204817943
LEFTY2|7044,328.3300075,4.580790099,2.08950975766761E-11,3.15372094801647E-10
CDK4|1019,27907.23281,4.575815179,5.34736554572536E-08,4.09306880998002E-07
FRRS1|391059,46.26173304,4.562311574,3.12769214534218E-11,4.56868583721972E-10
VGLL2|245806,40.46617293,4.547648199,1.11574234506724E-05,5.10352243158689E-05
CDH15|1013,61.55194064,4.541572257,8.7372788187016E-07,5.09780311959876E-06
ASIP|434,23.08884905,4.508084106,6.87381389350289E-09,6.34700795556617E-08
RAD51|5888,269.3485927,4.466869184,2.23023453581374E-26,3.55528875713316E-24
CENPM|79019,349.1146445,4.459360769,3.67124433201484E-22,3.30025372730693E-20
VEPH1|79674,140.9268628,4.457736414,6.23445791721946E-07,3.7358328289918E-06
HIST1H3J|8356,3.69136909,4.44104423,0.00157133682441696,0.0043460734164294
C9orf44|158314,48.54613738,4.437520558,4.28918492666055E-06,2.16241735625602E-05
NR5A2|2494,96.32121811,4.437368283,3.58092793902274E-19,2.01966429870788E-17
HIST1H2AL|8332,4.24326275,4.419049776,0.000370734260040737,0.00118749470971866
SEC61G|23480,22918.4881,4.415264514,9.69111296777652E-08,6.97767368553346E-07
SKA3|221150,395.2265101,4.405898665,1.01965018412834E-22,1.019069036355E-20
CXCL10|3627,783.9102407,4.403670718,1.09660496179234E-09,1.18235959239869E-08
CHI3L2|1117,12360.8057,4.39624211,4.73330733719997E-09,4.51090737288786E-08
SLC47A2|146802,563.4108844,4.377879618,1.14297256099817E-10,1.50592880663209E-09
IRX3|79191,128.2063209,4.368205015,2.08196489943505E-09,2.12706678735184E-08
AVIL|10677,330.4047207,4.351751047,4.04687691622659E-05,0.000163237575987233
CLEC4E|26253,112.7624317,4.351730723,6.74167262872022E-10,7.60913536193004E-09
CKAP2L|150468,374.8543921,4.348599757,3.77289009777242E-25,5.16136716992427E-23
TIMP4|7079,3760.645403,4.337487648,6.66162018423836E-15,1.87859637037681E-13
EMR3|84658,3.692396088,4.32676785,0.00142216381566134,0.00397855226110103
SPC24|147841,111.9255371,4.326167052,3.61860283094103E-14,8.89162165681803E-13
APOL4|80832,1912.405164,4.322035689,6.45584432231435E-13,1.27850904654129E-11
LOC100216001|100216001,17.41693742,4.321174786,3.0119086302696E-07,1.93591154845952E-06
TLX1NB|100038246,4.3408147,4.318674881,0.00327664889165514,0.0083249842559452
CDCA8|55143,714.9596108,4.314306036,7.58545228803225E-26,1.14309210299886E-23
TFPI|7035,1450.042471,4.312930041,1.81200036318867E-18,9.17366798045834E-17
BARX1|56033,26.99295823,4.305811603,0.000221604732894004,0.000748998369159355
NEIL3|55247,159.5302159,4.302485308,8.295250831544E-19,4.42008544999039E-17
GBX2|2637,87.51462757,4.300101034,2.16669108704505E-07,1.43668973454837E-06
FOXJ1|2302,1611.559561,4.277474781,6.56353084272986E-10,7.42545140325022E-09
CDCA7|83879,881.4209602,4.277369544,3.83424817910639E-32,1.2535392055387E-29
GJA3|2700,58.32667749,4.276373812,1.62920865720593E-07,1.11399524242627E-06
MMP7|4316,288.7003552,4.272793367,NA,NA
LOX|4015,1796.901153,4.26681787,4.74692657808794E-11,6.69323587461537E-10
LOC647946|647946,88.8567599,4.257196226,2.30538976010564E-09,2.33732217870309E-08
LOC284276|284276,29.94362124,4.25604494,6.3248686181104E-07,3.78765572104103E-06
LBX2|85474,13.78960105,4.250680966,2.91634490628464E-06,1.52869718861817E-05
LIMS3|96626,15.33794046,4.247161996,6.46623406368188E-05,0.00024826271666871
POLE2|5427,148.7898288,4.24121584,7.69161849610653E-19,4.12121192142775E-17
CD207|50489,14.63046286,4.229811668,2.88991533728958E-05,0.000120396494472956
CER1|9350,7.011889911,4.221636949,0.000132421329930748,0.000473540050618133
SIGLEC7|27036,204.029679,4.219777189,3.42233842512619E-16,1.21348319636506E-14
C21orf62|56245,2111.336918,4.21283707,2.42672048276248E-14,6.13486387837556E-13
CXCL9|4283,170.6103371,4.187314432,3.27818221311035E-09,3.20653431585626E-08
NCAPH|23397,572.0607873,4.184925877,1.44434445237744E-24,1.86979598267842E-22
TMEM150B|284417,17.44544784,4.18430652,8.34145896593576E-06,3.93202350913819E-05
EXO1|9156,289.4046934,4.179098299,2.40950954564001E-21,1.92053841429133E-19
COL8A1|1295,541.6575469,4.177752602,7.23216507847089E-08,5.35513367365163E-07
TUBA1C|84790,7759.747727,4.176113526,5.12940843151311E-23,5.26282761890726E-21
KIF15|56992,571.1029642,4.173433963,1.17713216849572E-21,9.74493665155104E-20
CCNA2|890,867.720661,4.169429264,5.54301182902491E-28,1.16216473010936E-25
SNORA48|652965,3.153332538,4.157931152,0.0090459197667915,0.0205689904964802
GPR65|8477,383.6385469,4.154138785,4.31892364985018E-19,2.41471647194087E-17
ADAMTS12|81792,84.65771989,4.149716154,4.42180084853917E-08,3.44058558158419E-07
FMOD|2331,3350.352829,4.147148566,6.83331371693092E-08,5.09697557176646E-07
LOC442308|442308,4.297653074,4.134735136,0.038006844338192,0.0714954184161678
PDPN|10630,9748.762346,4.122570379,1.36029697737411E-16,5.16511188908841E-15
SIX3|6496,10.19501161,4.119314415,0.000454891166390432,0.00142928745862601
HLA-DQA2|3118,353.7369906,4.114935143,2.81521011597673E-08,2.29647566149168E-07
LUM|4060,1093.978648,4.106767115,7.36353722128324E-07,4.35423879403226E-06
IGFBP3|3486,12979.44096,4.104659461,2.1835801302965E-10,2.7296874357284E-09
WEE1|7465,1977.824199,4.101846601,1.13853115527218E-41,9.9823306609296E-39
CD163|9332,6572.223302,4.10157652,5.27579967374179E-10,6.09735769363723E-09
TACC3|10460,1442.870378,4.09678885,8.01949764226114E-20,5.03870000070277E-18
IL17B|27190,6.373085075,4.090385843,0.000312402720813596,0.00101892730500058
RPE65|6121,510.4915643,4.082102384,3.59223138236319E-11,5.19030345576056E-10
TNFRSF9|3604,6.083029608,4.081611565,0.000231671727361642,0.000779880619385464
FGFBP2|83888,219.6196003,4.077591865,3.41499153536257E-07,2.1661220560871E-06
COL1A2|1278,14266.45555,4.073389618,1.45332958773749E-07,1.00347619715064E-06
EDN2|1907,7.324286873,4.063838717,0.000403674656196027,0.00128256966617776
ZNF560|147741,23.35663891,4.060170763,0.00443857223581861,0.0108967315586999
RPS27|6232,562.2110145,4.056462711,1.60582879384944E-29,4.02270540318985E-27
TMOD4|29765,35.43743601,4.056104834,2.95267022140491E-09,2.91583519413961E-08
MDK|4192,6180.538032,4.053530009,1.17623431602033E-24,1.54342746406232E-22
MS4A6A|64231,3079.464816,4.05215527,1.08132390490914E-15,3.52257599430195E-14
ANXA1|301,12105.38227,4.027783803,3.89482376605008E-16,1.37093532159379E-14
SIX1|6495,285.8653979,4.013517328,3.19770828434429E-10,3.86227896660721E-09
MDFI|4188,1837.701323,4.013323908,2.24348550394396E-13,4.83515619339807E-12
ATP6V1B1|525,115.8103635,3.998972705,2.82881374898216E-12,5.02440040553562E-11
KIF18B|146909,627.7407135,3.994666659,2.98334537989101E-16,1.07161543822566E-14
FBXO39|162517,32.23594787,3.979946988,5.91325186779023E-08,4.46596379317955E-07
OR51E1|143503,80.21702197,3.964830337,9.50391434764392E-09,8.4518673974967E-08
NTRK1|4914,37.68678839,3.964038136,0.00543460325940451,0.0130773530776763
PLP2|5355,2807.770368,3.953232915,2.10018108981399E-17,9.04249844674601E-16
PDCD1LG2|80380,255.4134173,3.945870052,5.04209067572806E-13,1.01203836674421E-11
GSG2|83903,103.543271,3.945457413,1.0302058330494E-16,4.03895128327029E-15
ANXA2P2|304,5237.88095,3.94361365,1.09807098656351E-18,5.74002473165949E-17
CPXM1|56265,2747.627844,3.940547432,1.40703678591562E-15,4.45654065082535E-14
RCC1|1104,776.6056649,3.931340761,1.14475107084571E-21,9.55891922317876E-20
TSHR|7253,98.59374484,3.930087291,0.00022453983144949,0.000758121618909367
POLQ|10721,135.2821074,3.912166949,2.09988648327428E-17,9.04249844674601E-16
ZNF90|7643,1058.394532,3.907125896,1.18319308309075E-33,4.85587476164627E-31
PLAC1|10761,6.319581823,3.904959789,0.000456680956305708,0.00143421018661361
FAM119B|25895,1028.990246,3.900321947,1.27048578666492E-07,8.91141830508351E-07
DMBX1|127343,26.97583799,3.898223125,1.65036443472391E-05,7.25972168332715E-05
C4orf47|441054,97.40599356,3.89728212,4.35871174353143E-13,8.90627021408663E-12
CELSR1|9620,499.6285964,3.893397699,3.18185490206228E-09,3.12339945068088E-08
HIST1H2BO|8348,9.072414046,3.893385904,0.000207533952261818,0.000707140506125809
ENPEP|2028,580.8625341,3.871616765,1.38949399190876E-22,1.35363381868324E-20
HOXD12|3238,2.247874396,3.865186249,0.00273580555583971,0.00710052219630746
TMEM195|392636,235.6667769,3.861015929,1.34426987266475E-09,1.43020527158468E-08
LOC284688|284688,2.155933002,3.860915804,0.00218456360392977,0.00582178051342931
ERCC6L|54821,115.7717571,3.855777692,1.78267432016908E-18,9.04894867414248E-17
PTX3|5806,1554.927814,3.854998471,2.83285471222714E-08,2.30755635743874E-07
TNFRSF19|55504,2230.714006,3.845130489,6.50870851822836E-24,7.70223795141759E-22
CENPI|2491,88.70326232,3.843078144,4.39340414896532E-15,1.28206312601198E-13
ST14|6768,644.9225352,3.837631237,2.81302076425385E-15,8.42552135430008E-14
CLEC5A|23601,633.8650893,3.837273321,1.2152743604468E-11,1.91671521984124E-10
CNGA3|1261,1179.11634,3.830893271,1.40355000511432E-09,1.48426952021108E-08
LEMD1|93273,32.27614761,3.830427449,2.58154407870205E-05,0.000108824292272945
PLAC8|51316,132.2253212,3.83013463,1.18270032795628E-07,8.35033185430039E-07
DEPDC1|55635,378.2495532,3.822000254,2.2852812398285E-18,1.14793723528781E-16
STEAP3|55240,3603.538079,3.809315309,1.34031249763338E-16,5.09926780411248E-15
TPX2|22974,2195.924364,3.808284464,7.36979675726363E-24,8.61551573641564E-22
GDF15|9518,548.3180454,3.807870764,1.02616818205864E-09,1.11263395524054E-08
FAM54A|113115,88.04300064,3.806097956,5.55908551146269E-19,3.03765440313325E-17
TFAP2A|7020,274.740972,3.804357648,3.98164943832807E-07,2.48872443343844E-06
HAS2|3037,507.5083725,3.803645549,4.80628467147971E-16,1.65846914182777E-14
SLC34A2|10568,106.87896,3.800332181,2.61367238247031E-07,1.70378934050253E-06
SFRP4|6424,1649.176988,3.800311258,1.15587502661453E-10,1.51932054276794E-09
MS4A4A|51338,1101.275902,3.797723094,4.8897618663108E-12,8.26631171246881E-11
HIST1H3C|8352,4.878063751,3.795499956,0.00414443506722662,0.0102502895258026
FAM60A|58516,1105.727603,3.792667805,2.97393257817985E-20,2.00574075176612E-18
PHEX|5251,67.15187784,3.792503643,5.549467833987E-13,1.10614849761563E-11
MMP1|4312,58.72073863,3.791700578,0.000158374480688541,0.000555518302000099
CXCL11|6373,206.1158812,3.791679568,1.2282300384921E-06,6.91112287411728E-06
MEX3A|92312,1570.623191,3.790907522,4.81265769853257E-14,1.1633001797869E-12
TMEM71|137835,225.5066709,3.789595594,8.4074586250514E-13,1.63644267829078E-11
HELLS|3070,140.216357,3.789441362,2.9046058155069E-16,1.04723255280958E-14
F2RL2|2151,148.9233224,3.774034568,5.67969564550521E-08,4.31151709193822E-07
CKS2|1164,1158.634472,3.770749409,1.00533749188477E-19,6.23535526719144E-18
MSR1|4481,2954.686358,3.769878372,2.39756581501449E-16,8.79213821403316E-15
ERP27|121506,57.37039258,3.76403533,3.46399546213737E-08,2.76103340781685E-07
GATA3|2625,41.36950759,3.761417792,4.39237119492385E-06,2.20866652708254E-05
LOXL2|4017,2288.328953,3.760344163,9.71923098625741E-12,1.56228538744933E-10
UHRF1|29128,1084.094157,3.758631492,1.01480411661263E-15,3.32335426236688E-14
S100A4|6275,1244.520524,3.758356601,9.06817791574586E-12,1.47111929198336E-10
IGF2BP2|10644,569.6340854,3.756937639,2.79085253194472E-08,2.27911746353436E-07
C15orf48|84419,91.25883695,3.755800847,8.21889710428257E-08,6.03021324627259E-07
RASEF|158158,37.12777966,3.75254845,6.82074365910363E-05,0.000260113334204132
LRRC18|474354,9.342322236,3.750528792,0.000587530229427963,0.00179972536055836
SAGE1|55511,3.327533925,3.742922026,0.00541548753136036,0.0130329805355471
PLK1|5347,1018.583043,3.741857103,2.54339375908404E-19,1.4866521884537E-17
RETN|56729,7.543483383,3.736163741,0.00112315976159767,0.0032119538386149
ANGPT2|285,1854.697047,3.731213838,4.97175661137274E-19,2.73219980845495E-17
F2RL3|9002,50.07741543,3.721210072,3.15625341914075E-09,3.0998458351225E-08
MMP2|4313,5664.378628,3.718045921,2.12057488341495E-14,5.432107427117E-13
ATP5EP2|432369,375.6208064,3.712591907,1.89783671465462E-33,7.62653591436938E-31
ALOX15B|247,182.5912066,3.704690732,2.31191319184256E-06,1.23633195335323E-05
WDR63|126820,49.53248202,3.704221913,4.00556898690311E-05,0.000161646436416371
IFI30|10437,5649.169473,3.701893649,1.05761879612842E-15,3.45769643364764E-14
PLEK2|26499,112.7899123,3.701812602,6.13043477034409E-14,1.45628024981733E-12
LOC154822|154822,937.3924276,3.695340006,0.000123878577075359,0.000445551719784935
MACC1|346389,47.41695041,3.691523989,2.50119909535869E-11,3.71405922635672E-10
TNC|3371,22683.81719,3.689542394,3.96346270637722E-17,1.65121451713413E-15
HIST1H4J|8363,128.6869522,3.685216418,3.0946202710852E-10,3.75658467016756E-09
FPR3|2359,508.0278812,3.683885215,1.40515812926163E-11,2.19288795755078E-10
RAD51AP1|10635,393.713394,3.678632504,1.80060228131277E-24,2.27005342511386E-22
TNMD|64102,11.6778089,3.674689582,0.0351577776998889,0.0668333866219728
FCGBP|8857,17056.11374,3.672650662,1.16928989285473E-10,1.53431515260373E-09
MMP14|4323,8821.41347,3.672425371,4.58876145661402E-16,1.59482197723654E-14
HOXD3|3232,147.0117004,3.670146045,1.34497467532525E-06,7.51323965026027E-06
SERPINH1|871,6562.479441,3.658741285,2.43564810623213E-21,1.93338338770006E-19
ETV4|2118,770.1982918,3.655180221,5.75799359686097E-10,6.60713494883113E-09
TMEM45A|55076,917.3108047,3.655047902,2.99902819606571E-17,1.27982864765291E-15
LYZ|4069,2089.67064,3.65196294,7.74583393393015E-10,8.62143051076622E-09
AQP7P3|441432,2.431420499,3.642547358,0.0106152900597521,0.0235944180528922
COL4A2|1284,15185.08582,3.633713157,1.09448258393006E-16,4.26494435584383E-15
MXRA5|25878,1361.228491,3.621794216,5.27797785507719E-08,4.04798866189201E-07
PLAU|5328,1715.446659,3.619849748,1.57688948354392E-11,2.42944259169957E-10
ACTG2|72,248.7970411,3.618617007,1.01965057728583E-05,4.70639865644087E-05
SOX11|6664,2375.147706,3.616843204,1.47319831385918E-10,1.90331696423507E-09
DMRTA2|63950,537.9602448,3.613983327,4.88143659068508E-07,2.98819518875673E-06
C11orf82|220042,308.7229081,3.611670453,1.08037663974616E-22,1.07419510330226E-20
PTTG1|9232,1287.532358,3.610691674,5.0752107716464E-21,3.81916649936267E-19
DEPDC1B|55789,310.190383,3.609141353,1.90522555558612E-15,5.89885966961489E-14
CD48|962,287.9264541,3.608109107,1.21895904710698E-10,1.59298787666983E-09
CCL14|6358,33.4380251,3.603340959,2.09567310848361E-05,9.02913526681712E-05
SLC28A1|9154,16.40378907,3.601419854,0.000169394444875406,0.000589260495437639
CILP|8483,58.75471758,3.601398104,0.00026942538284969,0.000890803258448348
C3orf16|389161,24.5051743,3.598678012,8.40822439641095E-05,0.000314010145948443
HIST1H1D|3007,7.304679718,3.595203105,0.000589141846007107,0.00180408907249263
GAPT|202309,163.4504838,3.581880978,2.16156692985562E-13,4.68477129325675E-12
FCER1A|2205,38.51233393,3.568500717,6.36990394284275E-05,0.00024500314487237
HES2|54626,10.65365116,3.566001198,0.00302352799929001,0.00775130669568114
CCL25|6370,9.75196232,3.559575205,0.000215592411842104,0.000731883497364017
VNN1|8876,53.81914122,3.557061962,1.42981770118338E-09,1.50544506758331E-08
LRRC10|376132,2.901884259,3.556312939,0.00880706985788229,0.0200973680724946
TGFB1I1|7041,1287.04493,3.553855729,1.44810661235406E-29,3.67533269022335E-27
F13A1|2162,4442.599045,3.550436863,1.80208548829328E-05,7.8572393724433E-05
XPNPEP2|7512,44.7671587,3.550247722,1.48832269616135E-06,8.25424280800927E-06
CA12|771,3480.639192,3.542379074,2.23463210564058E-09,2.27460784621115E-08
TBX15|6913,400.867246,3.530307974,1.28235192889419E-13,2.88626445232672E-12
CDK2|1017,1383.652065,3.522139342,2.48305070503104E-43,2.66086472496354E-40
TBX4|9496,7.614847313,3.521033105,0.000835210916650753,0.00246486893685379
GAS2L3|283431,158.6128352,3.518323986,2.29990456055726E-13,4.92940346795051E-12
ASPN|54829,147.0395198,3.515367672,9.86268356717472E-07,5.684299823047E-06
EMP3|2014,3776.239879,3.514355272,1.51410765055352E-15,4.77997094460341E-14
